,Create Time,Classification Business,New-Code,Kategori 1 (ID),Kategori 2 (ID),Kategori 3 (ID),ID Background detail- ID,ID Example,ID Pertanyaan Serupa 1-ID,ID Pertanyaan Serupa 2-ID,ID Pertanyaan Serupa 3-ID,ID Pertanyaan Serupa 4-ID,ID Pertanyaan Serupa 5-ID,ID Pertanyaan Serupa 6-ID,ID Pertanyaan Serupa 7-ID,ID Pertanyaan Serupa 8-ID,ID Pertanyaan Serupa 9-ID,ID Pertanyaan Serupa 10-ID,ID Answer,NEW - ANSWER,combined_question
10,12/1/2022,ASI,1337-1338-1341-127,Toko,Lokasi Toko,Merchant Online,Lokasi toko,Apakah toko berada di provinsi xx?,Dimana alamat toko/merchant?,Saya mau tau merchant xxxx ada dimana?,Apakah saya bisa tau alamat toko?,Bagaimana cara mengetahui alamat seller?,Bisakah saya tahu alamat merchant?,Di mana lokasi merchant xxxx berada?,Bagaimana cara cek alamat toko tempat saya beli produk ini?,Apakah alamat merchant bisa dilihat di aplikasi?,"Saya ingin mengunjungi tokonya langsung, di mana alamatnya?",Apakah detail lokasi penjual bisa saya akses dari informasi pesanan?,"Mohon maaf, untuk jenis permasalahan ini memerlukan pengecekan lebih lanjut. Anda bisa klik tombol transfer ke CS dibawah ini, atau hubungi kami di 1500920.",Halo Kak. Mengenai lokasi toko yang ada di aplikasi Akulaku Kakak dapat konfirmasi pada masing-masing toko yang ada di aplikasi ya Kak. Kakak juga bisa chat dengan toko langsung di aplikasi Akulaku.,Apakah toko berada di provinsi xx? Lokasi toko
11,12/1/2022,AFI,872-873-968-128,Payment,Metode pembayaran Akulaku,Installment/Payment Gateway,Metode pembayaran di Akulaku,Apakah pembayaran bisa dilakukan dengan menggunakan bank xx?,Apakah pembayaran bisa dilakukan dilakukan menggunakan metode xxxxx?,Bank apa aja untuk melakukan pembayaran di Akulaku?,Apakah di Akulaku bisa bayar pakai DANA?,Apakah pembayaran bisa dilakukan dengan menggunakan GoPay?,Apakah pembayaran bisa dilakukan di Alfamard/Indomaret?,Apa saja metode pembayaran yang tersedia di Akulaku?,Apakah saya bisa membayar menggunakan virtual account dari bank tertentu?,Bisakah saya menggunakan e-wallet seperti OVO untuk pembayaran di Akulaku?,Apakah Akulaku menerima pembayaran lewat QRIS?,"Apakah saya bisa bayar cicilan Akulaku di minimarket seperti Alfamart atau Indomaret?""","Akulaku saat ini mendukung metode pembayaran berikut:
Dompet: Go-Pay, DANA, OVO
Virtual Account: BCA VA, BNI VA, Mandiri VA, BRI VA, Permata VA, Danamon VA, CIMB VA, Maybank VA
Toko serba ada: Indomaret, Alfamart
Pembayaran dengan kartu: BCA OneKlik, BRI Direct Debit, Kartu Kredit
Catatan: Metode pembayaran yang tersedia sedikit berbeda untuk berbagai jenis pesanan",Null,Apakah pembayaran bisa dilakukan dengan menggunakan bank xx? Metode pembayaran di Akulaku
12,12/1/2022,AFI,74-77-184-129,Akulaku Paylater,Apakah bisa belanja di toko offline,Merchant Offline,Cara belanja di Merchant Offline,Bagaimana cara belanja pakai Akulaku dengan merchant offline?,Apakah bisa belanja di merchant offline pakai Akulaku?,Apakah Akulaku menyediakan transaksi di merchant offline?,Bagaimana cara belanja di toko offline?,Apakah Akulaku ada toko offline?,Bisakah belanja pakai Akulaku langsung di toko?,"Bagaimana cara menggunakan Akulaku untuk pembayaran di toko fisik?
","Apakah saya bisa menggunakan limit Akulaku untuk belanja langsung di merchant offline?
","Toko offline mana saja yang menerima pembayaran dengan Akulaku?
","Apa syarat menggunakan Akulaku di toko non-online?
","Apakah ada QR atau metode khusus untuk bayar pakai Akulaku di toko langsung?""","Saat ini aplikasi Akulaku menyediakan transaksi dengan merchant offline namun dengan layanan yang berbeda. Saat ini aplikasi Akulaku bekerja sama dengan KasPro yang mana Anda bisa belanja atau transaksi menggunakan fitur ""Scan"" yang tertera di aplikasi pada menu ""PayLater"".","Saat ini aplikasi Akulaku menyediakan transaksi dengan merchant offline namun dengan layanan yang berbeda. Saat ini aplikasi Akulaku bekerja sama dengan KasPro yang mana Kakak bisa belanja atau transaksi menggunakan fitur ""Scan"" yang tertera di aplikasi pada menu ""PayLater"".",Bagaimana cara belanja pakai Akulaku dengan merchant offline? Cara belanja di Merchant Offline
13,12/1/2022,AFI,597-599-610-130,Asuransi,Asuransi kecelakaan,Asuransi,Klaim Asuransi kecelakaan,Bagaimana cara mengajuan klaim Asuransi kecelakaan diri?,Bagaimana cara pengajuan klaim Asuransi kecelakaan diri?,Apakah bisa klaim Asuransi kecelakaan diri?,Bagaimana cairin Asuransi kecelakaan diri?,Apakah bisa saya klaim Asuransi kecelakaan diri?,Prosesnya seperti apa untuk mengajuan klaim Asuransi kecelakaan diri?,Apa saja syarat untuk klaim asuransi kecelakaan diri?,Bagaimana alur pengajuan klaim asuransi kecelakaan diri?,Apakah ada dokumen yang perlu disiapkan untuk klaim asuransi kecelakaan?,"Berapa lama proses klaim asuransi kecelakaan diri biasanya diproses?
","Klaim asuransi kecelakaan bisa dilakukan lewat aplikasi atau harus ke kantor?""","Keterangan klaim Asuransi kecelakaan diri:
1. Setelah tertanggung utama mengalami kecelakaan dalam waktu 3x24 jam ke:
Hoteline Claim: +62 21 53132777 
2. Ikuti arahan dari CS Asuransi untuk mengirimkan kelengkapan data
3. Setelah lolos verifikasi, perusahaan asuransi akan melakukan analisa klaim serta perhitungan biaya klaim asuransi
4. Setelah persyaratan terpenuhi, perusahaan asuransi akan memberikan klaim dalam waktu 7 hari kerja ke nomor rekening bank yang tertera dalam formulir",Null,Bagaimana cara mengajuan klaim Asuransi kecelakaan diri? Klaim Asuransi kecelakaan
14,12/1/2022,AFI,597-600-611-131,Asuransi,Asuransi Kecelakaan diri debitur,Asuransi,Klaim Asuransi Kecelakaan diri debitur,Bagaimana cara mengajuan klaim Asuransi kecelakaan diri debitur?,Bagaimana cara pengajuan klaim Asuransi kecelakaan diri debitur?,Apakah bisa klaim Asuransi kecelakaan diri debitur?,Bagaimana cairin Asuransi kecelakaan diri debitur?,Apakah bisa saya klaim Asuransi kecelakaan diri debitur?,Prosesnya seperti apa untuk mengajuan klaim Asuransi kecelakaan diri debitur?,Null,Null,Null,Null,Null,"Keterangan klaim Asuransi kecelakaan diri:
1. Setelah tertanggung utama mengalami kecelakaan dalam waktu 3x24 jam ke:
Hoteline Claim: +62 21 53132777 
2. Ikuti arahakan dari CS Asuransi untuk mengirimkan kelengkapan data
3. Setelah lolos verifikasi, perusahaan asuransi akan melakukan analisa klaim serta perhitungan biaya klaim asuransi
4. Setelah persyaratan terpenuhi, perusahaan asuransi akan memberikan klaim dalam waktu 7 hari kerja ke nomor rekening bank yang tertera dalam formulir",Null,Bagaimana cara mengajuan klaim Asuransi kecelakaan diri debitur? Klaim Asuransi Kecelakaan diri debitur
15,12/1/2022,AFI,597-601-612-132,Asuransi,Asuransi kecelakaan diri umum,Asuransi,Klaim Asuransi kecelakaan diri umum,Bagaimana cara mengajuan klaim Asuransi kecelakaan diri umum?,Bagaimana cara pengajuan klaim Asuransi kecelakaan diri umum?,Apakah bisa klaim Asuransi kecelakaan diri umum?,Bagaimana cairin Asuransi kecelakaan diri umum?,Apakah bisa saya klaim Asuransi kecelakaan diri umum?,Prosesnya seperti apa untuk mengajuan klaim Asuransi kecelakaan umum?,Null,Null,Null,Null,Null,"Keterangan klaim Asuransi kecelakaan diri:
1. Setelah tertanggung utama mengalami kecelakaan dalam waktu 3x24 jam ke:
Hoteline Claim: +62 21 53132777 
2. Ikuti arahakan dari CS Asuransi untuk mengirimkan kelengkapan data
3. Setelah lolos verifikasi, perusahaan asuransi akan melakukan analisa klaim serta perhitungan biaya klaim asuransi
4. Setelah persyaratan terpenuhi, perusahaan asuransi akan memberikan klaim dalam waktu 7 hari kerja ke nomor rekening bank yang tertera dalam formulir",Null,Bagaimana cara mengajuan klaim Asuransi kecelakaan diri umum? Klaim Asuransi kecelakaan diri umum
16,12/1/2022,ASI,620-621-658-133,Bug,Atur Pin Pembayaran,Bug,Cara atur PIN pembayaran,Bagaimana cara atur PIN pembayaran?,Apakah bisa atur PIN Pembayaran?,Saya mau atur PIN Pembayaran?,Bagaimana atur PIN Pembayaran?,Apakah bisa PIN pembayaran saya diatur?,Saya ingin atur PIN Pembayaran lagi,Di mana saya bisa mengatur ulang PIN pembayaran saya?,Bagaimana cara mengganti PIN pembayaran yang lama?,Apakah saya bisa reset PIN pembayaran jika lupa?,Bisakah saya ubah PIN pembayaran lewat aplikasi?,"Langkah-langkah apa yang perlu dilakukan untuk mengatur PIN pembayaran?""","Anda dapat mengatur PIN Pembayaran aplikasi Akulaku dengan langkah berikut ini:
1. Pilih halaman ""Akun""
2. Pilih menu ""Pengaturan""
3. Pilih ""Keamanan Akun""
4. Pilih menu ""Pengaturan PIN Pembayaran""
5. Atur pengaturan pembayaran tanpa verifikasi PIN","Sebelumnya, mohon maaf atas ketidaknyamanannya ya, Kak. Kula bantu informasikan terkait dengan cara mengatur PIN Pembayaran aplikasi Akulaku. Kakak dapat mengatur PIN Pembayaran aplikasi Akulaku dengan langkah-langkah sebagai berikut:

1. Pilih halaman ""Akun""
2. Pilih menu ""Pengaturan""
3. Pilih ""Keamanan Akun""
4. Pilih menu ""Atur PIN Pembayaran""
5. Atur pengaturan pembayaran tanpa verifikasi PIN",Bagaimana cara atur PIN pembayaran? Cara atur PIN pembayaran
17,12/1/2022,AFI,597-602-613-134,Asuransi,Bagaimana cara mengajukan klaim asuransi,Asuransi,Klaim Asuransi,Bagaimana cara mengajukan klaim Asuransi?,Bagaimana cara pengajuan klaim Asuransi?,Apakah bisa klaim Asuransi?,Bagaimana cairin Asuransi?,Apakah bisa saya klaim Asuransi?,Prosesnya seperti apa untuk mengajuan klaim Asuransi?,"Apa saja syarat untuk mengajukan klaim asuransi?
","Bagaimana prosedur lengkap untuk klaim asuransi?
",Apakah klaim asuransi bisa dilakukan secara online?,Dokumen apa yang diperlukan untuk klaim asuransi?,"Berapa lama waktu pencairan dana setelah klaim asuransi diajukan?""","Klaim pengajuan Asuransi pada produk ""Asuransi"" di aplikasi Akulaku dan silakan pilih produk asuransi sesuai dengan jenis asuransi yang Anda inginkan.","Klaim pengajuan Asuransi pada produk ""Asuransi"" di aplikasi Akulaku dan silakan pilih produk asuransi sesuai dengan jenis asuransi yang Kakak inginkan.",Bagaimana cara mengajukan klaim Asuransi? Klaim Asuransi
18,12/1/2022,ASI,1210-1212-1258-135,Refund,Belum terima Saldo refund,Refund,Belum terima Saldo Refund,Pesanan sudah dibatalkan namun pengembalian dana belum masuk ke Saldo,Kenapa pesanan sudah dibatalkan namun pengembalian dana belum masuk ke Saldo?,Bagaimana jika pesanan sudah dibatalkan namun pengembalian dana belum masuk ke Saldo?,Kenapa saldo belum masuk setelah pesanan sudah dibatalkan?,Apakah bisa saldo masuknya sekarang karena pesanan telah terbatalkan?,Sudah dibatalkan tapi dana nya belum masuk ke saldo aplikasi Akulaku,Berapa lama proses pengembalian dana ke saldo setelah pesanan dibatalkan?,Kenapa dana refund belum masuk ke saldo meskipun pesanan sudah dibatalkan?,Bagaimana cara cek status pengembalian dana setelah pembatalan pesanan?,Apakah pengembalian dana akan otomatis masuk ke saldo setelah pembatalan?,"Saya belum menerima saldo refund, padahal pesanan sudah dibatalkan—apa yang harus dilakukan?""","Kami informasikan bahwa jika saldo refund dengan jumlah penarikan maksimal Rp.2.000.000 maka bisa dilakukan proses penarikan ke rekening dan akan masuk ke rekening secara otomatis. Namun, untuk jumlah lebih dari Rp.2000.000 memerlukan proses verifikasi lebih lanjut biasanya estimasi 3x24 jam.","Kula informasikan bahwa jika saldo refund dengan jumlah penarikan maksimal Rp2.000.000 maka bisa dilakukan proses penarikan ke rekening dan akan masuk ke rekening secara otomatis. Namun, untuk jumlah lebih dari Rp2000.000 memerlukan proses verifikasi lebih lanjut biasanya estimasi 3x24 jam.",Pesanan sudah dibatalkan namun pengembalian dana belum masuk ke Saldo Belum terima Saldo Refund
19,12/1/2022,ASI,1210-1213-1259-136,Refund,Belum terima dana tarik dari saldo,Refund,Belum terima dana tarik dari saldo,Sudah melakukan penarikan namun kenapa belum terima dana di rekening?,Kenapa sudah melakukan penarikan dana di saldo namun belum masuk ke rekening?,Bagaimana jika sudah melakukan penarikan dana di menu saldo namun belum masuk ke rekening?,Saya belum terima dana dari tarik saldo Akulaku,Sudah melakukan penarikan dana di menu saldo belum juga dikirim,Bagaimana jika sudah tarik dana ke rekening tapi masih belum terima juga?,Null,Null,Null,Null,Null,"Untuk estimasi penarikan dana saldo ke rekening mohon dapat menunggu estimasi dalam waktu 1x24 Jam dan untuk hal terserbut tidak menutup kemungkinan bisa lebih cepat. Hal tersebut tergantung dari waktu bank yang digunakan. Silakan melakukan pengecekan secara berkala pada rekening dan aplikasi Akulaku. Jika sudah melebihi estimasi dana belum masuk ke rekening pribadi, silakan hubungi layanan customer service Akulaku hanya di nomor hotline 1500920 dan layanan live chat pada aplikasi Akulaku.","Untuk estimasi penarikan dana saldo ke rekening mohon dapat menunggu estimasi dalam waktu 1x24 Jam dan untuk hal terserbut tidak menutup kemungkinan bisa lebih cepat. Hal tersebut tergantung dari waktu bank yang digunakan. Silakan melakukan pengecekan secara berkala pada rekening dan aplikasi Akulaku. Jika sudah melebihi estimasi dana belum masuk ke rekening pribadi, silakan hubungi layanan customer service Akulaku hanya di nomor hotline 1500920 dan layanan live chat pada aplikasi Akulaku.",Sudah melakukan penarikan namun kenapa belum terima dana di rekening? Belum terima dana tarik dari saldo
20,12/1/2022,AFI,823-824-846-137,Payment,Besar uang muka,Installment/Payment Gateway,Nominal uang muka,Berapa DP untuk pesanan ini?///Berapa jumlah uang yang harus saya bayar per bulan?,Berapa uang muka untuk pesanan ini?,Berapa uang muka dan cicilan perbulannya untuk pesanan ini?,Berapa DP dan cicilan pesanan ini?,Untuk DP nya berapa?,Berapa biaya cicilan perbulannya?,Berapa total DP yang harus dibayar untuk pesanan ini?,Cicilan per bulan untuk pesanan ini mulai dari berapa?,"Kalau saya ambil cicilan, berapa uang muka yang perlu dibayar?",Berapa simulasi cicilan per bulan untuk pesanan ini?,"Apakah ada pilihan uang muka berbeda untuk cicilan pesanan ini?""","Harga yang tertera pada setiap produk umumnya adalah sama. Namun,  nominal Uang Muka yang tertera akan berbeda mengingat setiap Akun memiliki Informasi dan Data Pribadi yang berbeda-beda. Sistem akan memunculkan nominal berdasarkan kemampuan setiap Akun untuk membayar dilihat dari sisi ekonomi pengguna tersebut",Null,Berapa DP untuk pesanan ini?///Berapa jumlah uang yang harus saya bayar per bulan? Nominal uang muka
21,12/1/2022,AFI,74-78-185-138,Akulaku Paylater,Bhinneka - Status cancel tidak sinkron,Akulaku Paylater,Bhinneka - Status cancel tidak sesuai,Bagaimana jika melakukan transaksi di Bhinneka sudah dibatalkan tapi kenapa di aplikasi Akulaku masih ada tagihannya?,Melakukan transaksi di Bhinneka dan sudah dibatalkan tapi kenapa di aplikasi Akulaku masih ada tagihan?,Kenapa di aplikasi Akulaku ada tagihan Bhinneka sedangkan sudah terbatalkan?,Transaksi di Bhinneka sudah dibatalkan kenapa masih ada tagihannya?,Tagihan Bhinneka muncul terus sedangkan transaksi terbatalkan,Kenapa tagihan di Bhinneka yang sudah dibatalkan masih ada?,Null,Null,Null,Null,Null,"Anda dapat melakukan pengecekan terlebih dahulu detail perhitungan total tagihannya saat ingin melakukan pembayaran tagihan. Dan pastikan status transaksi di aplikasi Akulaku pada menu ""Pesanan Saya"" sudah dibatalkan atau ""telah direfund""","Kakak dapat melakukan pengecekan terlebih dahulu detail perhitungan total tagihannya saat ingin melakukan pembayaran tagihan. Dan pastikan status transaksi di aplikasi Akulaku pada menu ""Pesanan Saya"" sudah dibatalkan atau ""telah direfund""",Bagaimana jika melakukan transaksi di Bhinneka sudah dibatalkan tapi kenapa di aplikasi Akulaku masih ada tagihannya? Bhinneka - Status cancel tidak sesuai
22,12/1/2022,AFI,74-79-186-139,Akulaku Paylater,BL - Status cancel tidak sinkron,Akulaku Paylater,Bukalapak - Status cancel tidak sesuai,Bagaimana jika melakukan transaksi di bukalapak sudah dibatalkan tapi kenapa di aplikasi Akulaku masih ada tagihannya?,Melakukan transaksi di Bukalapak dan sudah dibatalkan tapi kenapa di aplikasi Akulaku masih ada tagihan?,Kenapa di aplikasi Akulaku ada tagihan Bukalapak sedangkan sudah terbatalkan?,Transaksi di Bukalapak sudah dibatalkan kenapa masih ada tagihannya?,Tagihan Bukalapak  muncul terus sedangkan transaksi terbatalkan,Kenapa tagihan di Bukalapak yang sudah dibatalkan masih ada?,Null,Null,Null,Null,Null,"Anda dapat melakukan pengecekan terlebih dahulu detail perhitungan total tagihannya saat ingin melakukan pembayaran tagihan. Dan pastikan status transaksi di aplikasi Akulaku pada menu ""Pesanan Saya"" sudah dibatalkan atau ""telah direfund""","Kakak dapat melakukan pengecekan terlebih dahulu detail perhitungan total tagihannya saat ingin melakukan pembayaran tagihan. Dan pastikan status transaksi di aplikasi Akulaku pada menu ""Pesanan Saya"" sudah dibatalkan atau ""telah direfund""",Bagaimana jika melakukan transaksi di bukalapak sudah dibatalkan tapi kenapa di aplikasi Akulaku masih ada tagihannya? Bukalapak - Status cancel tidak sesuai
23,12/1/2022,AFI,74-80-187-140,Akulaku Paylater,Blibli - Status cancel tidak sinkron,Akulaku Paylater,Blibli - Status cancel tidak sesuai,Pesanan di Blibli batalkan pesanan tapi di Akulaku masih belum terbatalkan. Bagaimana ini?,Kenapa di aplikasi Akulaku ada tagihan Blibli sedangkan sudah terbatalkan?,Pesanan Blibli sudah dibatalkan tapi kenapa masih ada tagihannya?,Transaksi di Blibli sudah dibatalkan kenapa masih ada tagihannya?,Tagihan Blibli muncul terus sedangkan transaksi terbatalkan,Kenapa tagihan di Blibli yang sudah dibatalkan masih ada?,Null,Null,Null,Null,Null,"Halo Kak! Kula minta maaf ya atas ketidaknyamanannya. Kakak bisa cek status pesanan kakak di menu ""Pesanan Saya"" dan status dari pesanan itu dibatalkan atau telah direfund. Jika masih mengalami kendala, Kula sarankan Kakak untuk menghubungi tim resmi Akulaku di nomor 1500920.",Null,Pesanan di Blibli batalkan pesanan tapi di Akulaku masih belum terbatalkan. Bagaimana ini? Blibli - Status cancel tidak sesuai
24,12/1/2022,AFI,74-81-188-141,Akulaku Paylater,Blibli - Status pembayaran tidak sinkron,Akulaku Paylater,Blibli - Status Pembayaran tidak sesuai,Bagaimana jika di aplikasi Akulaku sudah sukses namun pesanan di Blibli masih menunggu pembayaran?,Sudah melakukan transaksi di Blibli menggunakan Akulaku namun kenapa masih menunggu pembayaran?,Kenapa pesanan di Blibli masih belum sukses sedangkan limit Akulaku sudah terpotong?,Pesanan di Blibli kenapa masih menunggu pembayaran?,Saya sudah pesan di Blibli dan sudah sukses di Akulaku tapi kenapa masih belum diproses?,Bagaimana jika sudah sukses di Akulaku tapi di Blibli masih menunggu pembayaran?,Null,Null,Null,Null,Null,"Kami informasikan untuk status pembayaran membutuhkan waktu 1x24 jam hingga terupdate. Mohon untuk menunggu agar pembayaran Anda berhasil diproses. Jika dalam waktu lebih dari 1x24 jam saldo anda belum kembali, silahkan hubungi Layanan Pelanggan kami melalui Livechat atau hotline di nomor 1500920.","Kula informasikan untuk status pembayaran membutuhkan waktu 1x24 jam hingga terupdate. Mohon untuk menunggu agar pembayaran Kakak berhasil diproses. Jika dalam waktu lebih dari 1x24 jam saldo Kakak belum kembali, silakan hubungi Layanan Pelanggan kami melalui Livechat atau hotline di nomor 1500920.",Bagaimana jika di aplikasi Akulaku sudah sukses namun pesanan di Blibli masih menunggu pembayaran? Blibli - Status Pembayaran tidak sesuai
25,12/1/2022,AFI,74-82-189-142,Akulaku Paylater,BodyBigSize - Status cancel tidak sinkron,Akulaku Paylater,BodyBigSize - Status cancel tidak sesuai,Bagaimana jikan melakukan transaksi di BodyBigSize sudah dibatalkan tapi kenapa di aplikasi Akulaku masih ada tagihannya?,Kenapa di aplikasi Akulaku ada tagihan BodyBigSize sedangkan sudah terbatalkan?,Pesanan BodyBigSize sudah dibatalkan tapi kenapa masih ada tagihannya?,Transaksi di BodyBigSize sudah dibatalkan kenapa masih ada tagihannya?,Tagihan BodyBigSize muncul terus sedangkan transaksi terbatalkan,Kenapa tagihan di BodyBigSize yang sudah dibatalkan masih ada?,Null,Null,Null,Null,Null,"Pembaharuan status pembatalan antara BodyBigSize dan Akulaku PayLater memerlukan waktu 2x24 jam. Mohon untuk menunggu hingga status pembatalan berhasil. Apabila sudah melebihi waktu tersebut namun status pembatalan di menu Akulaku PayLater belum terbaharui, mohon untuk menghubungi Layanan Pelanggan kami melalui Livechat atau hotline di nomor 1500920.",Null,Bagaimana jikan melakukan transaksi di BodyBigSize sudah dibatalkan tapi kenapa di aplikasi Akulaku masih ada tagihannya? BodyBigSize - Status cancel tidak sesuai
26,12/1/2022,ASI,1344-1345-1407-143,Virtual,BPJS Prosedur transaksi,Voucher,Cara transaksi pembayaran BPJS,Bagaimana cara melakukan transaksi pembayaran BPJS di aplikasi Akulaku,Apakah bisa melakukan pembayaran BPJS di aplikasi Akulaku?,Bagaimnana caranya untuk melakukan pembayaran iuran BPJS di aplikasi Akulaku?,Apakah Akulaku menyediakan pembayaran BPJS?,Saya mau bayar BPJS pakai Akulaku apakah bisa?,Apakah bisa bayar BPJS di Akulaku dicicil?,Null,Null,Null,Null,Null,"Untuk melakukan pembayaran BPJS melalui aplikasi Akulaku dapat mengikuti langkah-langkah berikut : 

1. Masuk ke menu Top Up dan Tagihan di aplikasi Akulaku → BPJS Kesehatan
2. Masukan nomor BPJS
3. Klik periode pembayaran BPJS
4. Silakan pilih jenis Gas (Pertamina Gas atau PGN)
5. Klik Cek Tagihan
6. Silakan memilih tenor pembayaran tagihan

Jika Anda kesulitan melakukan pembayaran, silakan klik syarat dan ketentuan Cara bayar tagihan BPJS Kesehatan di bagian bawah kolom nomor BPJS. ","Untuk melakukan pembayaran BPJS melalui aplikasi Akulaku, Kakak dapat mengikuti langkah-langkah sebagai berikut : 

1. Buka menu Top Up dan Tagihan di aplikasi Akulaku lalu pilih BPJS Kesehatan
2. Masukan nomor BPJS
3. Klik periode pembayaran BPJS
4. Klik Cek Tagihan
6. Silakan memilih tenor pembayaran tagihan

Jika mengalami kesulitan dalam melakukan pembayaran, silakan klik syarat dan ketentuan ""Cara Bayar Tagihan BPJS Kesehatan"" di bagian bawah kolom nomor BPJS.",Bagaimana cara melakukan transaksi pembayaran BPJS di aplikasi Akulaku Cara transaksi pembayaran BPJS
27,12/1/2022,AFI,597-603-614-144,Asuransi,Cakrawala Asuransi Kecelakaan Diri Gratis,Asuransi,Klaim Cakrawala Asuransi Kecelakaan diri gratis,Bagaimana cara mengajukan klaim Asuransi kecelakaan diri gratis Cakrawala?,Bagaimana cara pengajuan klaim Asuransi kecelakaan diri gratis Cakrawala?,Apakah bisa klaim Asuransi kecelakaan diri gratis Cakrawala?,Bisa dikasih informasi tidak cara klaim Asuransi kecelakaan diri Cakrawala?,Bagaimana langkah mengajukan klaim Asuransi kecelakaan diri gratis Cakrawala?,Apakah di Akulaku bisa klaim Asuransi kecelakaan diri gratis Cakrawala?,Null,Null,Null,Null,Null,Saat ini untuk pembelian produk Asuransi kecelakaan diri PLUS Carawala berbayar. Dengan harga yang sudah tertera di aplikasi Akulaku. Anda juga bisa melakukan pembelian menggunakan limit Akulaku Paylater.,Saat ini untuk pembelian produk Asuransi kecelakaan diri PLUS Carawala berbayar. Dengan harga yang sudah tertera di aplikasi Akulaku. Kakak juga bisa melakukan pembelian menggunakan limit Akulaku Paylater.,Bagaimana cara mengajukan klaim Asuransi kecelakaan diri gratis Cakrawala? Klaim Cakrawala Asuransi Kecelakaan diri gratis
28,12/1/2022,AFI,597-604-615-145,Asuransi,Cakrawala Asuransi kecelakaan diri PLUS,Asuransi,Klaim Cakrawala Asuransi Kecelakaan diri PLUS,Bagaimana cara mengajukan klaim Asuransi kecelakaan diri plus Cakrawala?,Bagaiaman cara pengajuan klaim Asuransi kecelakaan diri plus Cakrawala?,Apakah bisa klaim Asuransi kecelakaan diri plus Cakrawala?,Bisa dikasih informasi tidak cara klaim Asuransi kecelakaan diri plus Cakrawala?,Bagaimana langkah mengajukan klaim Asuransi kecelakaan diri plus Cakrawala?,Apakah di Akulaku bisa klaim Asuransi kecelakaan diri plus Cakrawala?,Null,Null,Null,Null,Null,"Keterangan klaim Asuransi kecelakaan diri PLUS:
1. Tertanggung memberitahukan kepada ACP selambat-lambatnya 5 hari kalender melalui kontak klaim:
Telepon: 021-39716789
Hoteline claim: 021-53132777
WA Hoteline: 0858-33333-175
Email: claim_nomv@cakrawalaproteksi.com
2. Verfiikasi klaim
3. Klaim konfirmasi
4. Pembayaran Klaim",Null,Bagaimana cara mengajukan klaim Asuransi kecelakaan diri plus Cakrawala? Klaim Cakrawala Asuransi Kecelakaan diri PLUS
29,12/1/2022,AFI,872-874-969-146,Payment,Cara gimana pelunasan seluruh tagihan ,Installment/Payment Gateway,Pelunasan seluruh tagihan paylater,Bagaimana cara melakukan pelunasan semua tagihan yang ada di aplikasi Akulaku?,Apakah bisa melakukan pelunasan semua tagihan yang ada di Akulaku?,Gimana cara untuk melakukan pelunasan semua tagihan?,Saya mau lunasin semua tagihan yang di Akulaku gimana caranya?,Bagaimana cara melakukan pelunasan cepat tagihan Akulaku?,Apakah bisa saya melunasi langsung seluruh tagihan saya di Akulaku?,Null,Null,Null,Null,Null,"Mohon maaf, untuk jenis permasalahan ini memerlukan pengecekan lebih lanjut. Anda bisa klik tombol transfer ke CS dibawah ini, atau hubungi kami di 1500920.","Mohon maaf, untuk jenis permasalahan ini memerlukan pengecekan lebih lanjut. Kakak bisa klik tombol transfer ke CS dibawah ini, atau hubungi kami di 1500920.",Bagaimana cara melakukan pelunasan semua tagihan yang ada di aplikasi Akulaku? Pelunasan seluruh tagihan paylater
30,12/1/2022,AFI,289-290-444-147,Angsuran dan Pinjaman,Cek Skor Kredit,Pengajuan limit/kredit poin,Cek skor kredit,Bagaimana cara cek skor kredit di aplikasi Akulaku?,Apakah bisa cek skor kredit di aplikasi Akulaku?,Berapa skor kredit saya di aplikasi Akulaku?,Bagaimana cara cek skor kredit aplikasi Akulaku?,Berapa skor kredit saya?,Berapa nilai kredit saya di Akulaku?,Null,Null,Null,Null,Null,"Halo Kak, Kula informasikan bahwa sistem kami akan secara otomatis menghitung skor kredit kakak. Kula sarankan untuk selalu mempertahankan kebiasaan belanja yang baik seperti membayar tagihan tepat waktu agar skor kredit kakak meningkat.","Halo Kak, Kula informasikan bahwa sistem akan secara otomatis menghitung skor kredit Kakak. Kula sarankan untuk selalu mempertahankan kebiasaan belanja yang baik seperti membayar tagihan tepat waktu agar skor kredit Kakak meningkat.",Bagaimana cara cek skor kredit di aplikasi Akulaku? Cek skor kredit
31,12/1/2022,AFI,872-875-970-148,Payment,Cicilan,Installment/Payment Gateway,Pengertian biaya cicilan,Apa itu biaya cicilan?,Apa artinya biaya cicilan?,Apa yang dimaksud dengan biaya cicilan?,Apa itu tagihan?,Apa yang dimaksud dengan cicilan,Apa yang dimaksud dengan tagihan?,Null,Null,Null,Null,Null,"Hai Alovers, biaya cicilan adalah apa yang Anda bayarkan setiap bulan untuk melunasi harga produk.","Hai Alovers, biaya cicilan adalah apa yang Kakak bayarkan setiap bulan untuk melunasi harga produk.",Apa itu biaya cicilan? Pengertian biaya cicilan
